,value,location,sample date,measure
0,2,Boonsri,11-Jan-98,Water temperature
1,"9,1",Boonsri,11-Jan-98,Dissolved oxygen
2,"0,33",Boonsri,11-Jan-98,Ammonium
3,"0,01",Boonsri,11-Jan-98,Nitrites
4,"1,47",Boonsri,11-Jan-98,Nitrates
5,"0,06",Boonsri,11-Jan-98,Orthophosphate-phosphorus
6,"0,09",Boonsri,11-Jan-98,Total phosphorus
7,"13,9",Boonsri,11-Jan-98,Sodium
8,"3,5",Boonsri,11-Jan-98,Potassium
9,52,Boonsri,11-Jan-98,Calcium
10,"9,7",Boonsri,11-Jan-98,Magnesium
11,"19,2",Boonsri,11-Jan-98,Chlorides
12,"36,7",Boonsri,11-Jan-98,Sulphates
13,"4,95",Boonsri,11-Jan-98,Iron
14,"0,01",Boonsri,11-Jan-98,Manganese
15,21,Boonsri,11-Jan-98,Zinc
16,22,Boonsri,11-Jan-98,Copper
17,17,Boonsri,11-Jan-98,Chromium
18,0,Boonsri,11-Jan-98,Lead
19,0,Boonsri,11-Jan-98,Cadmium
20,0,Boonsri,11-Jan-98,Mercury
21,5,Boonsri,11-Jan-98,Nickel
22,0,Boonsri,11-Jan-98,Arsenic
23,"3,6",Boonsri,11-Jan-98,Biochemical Oxygen
24,"13,8",Boonsri,11-Jan-98,Chemical Oxygen Demand (Cr)
25,"4,8",Boonsri,11-Jan-98,Chemical Oxygen Demand (Mn)
26,0,Boonsri,11-Jan-98,AOX
27,0,Boonsri,11-Jan-98,Atrazine
28,0,Boonsri,11-Jan-98,Cesium
29,0,Boonsri,11-Jan-98,Macrozoobenthos
30,"0,95",Boonsri,11-Jan-98,Total coliforms
31,0,Boonsri,11-Jan-98,Fecal coliforms
32,1,Kannika,26-Jan-98,Water temperature
33,"12,1",Kannika,26-Jan-98,Dissolved oxygen
34,"0,3",Kannika,26-Jan-98,Ammonium
35,"0,03",Kannika,26-Jan-98,Nitrites
36,"1,03",Kannika,26-Jan-98,Nitrates
37,"0,07",Kannika,26-Jan-98,Orthophosphate-phosphorus
38,"0,09",Kannika,26-Jan-98,Total phosphorus
39,"21,26",Kannika,26-Jan-98,Sodium
40,"3,2",Kannika,26-Jan-98,Potassium
41,"67,19",Kannika,26-Jan-98,Calcium
42,"9,33",Kannika,26-Jan-98,Magnesium
43,"26,59",Kannika,26-Jan-98,Chlorides
44,"39,96",Kannika,26-Jan-98,Sulphates
45,"0,1",Kannika,26-Jan-98,Iron
46,0,Kannika,26-Jan-98,Manganese
47,0,Kannika,26-Jan-98,Zinc
48,10,Kannika,26-Jan-98,Copper
49,10,Kannika,26-Jan-98,Chromium
50,0,Kannika,26-Jan-98,Lead
51,0,Kannika,26-Jan-98,Cadmium
52,0,Kannika,26-Jan-98,Mercury
53,30,Kannika,26-Jan-98,Nickel
54,0,Kannika,26-Jan-98,Arsenic
55,"2,2",Kannika,26-Jan-98,Biochemical Oxygen
56,"9,4",Kannika,26-Jan-98,Chemical Oxygen Demand (Cr)
57,"3,7",Kannika,26-Jan-98,Chemical Oxygen Demand (Mn)
58,0,Kannika,26-Jan-98,AOX
59,0,Kannika,26-Jan-98,Atrazine
60,0,Kannika,26-Jan-98,Cesium
61,0,Kannika,26-Jan-98,Macrozoobenthos
62,0,Kannika,26-Jan-98,Total coliforms
63,0,Kannika,26-Jan-98,Fecal coliforms
64,1,Kannika,26-Jan-98,Water temperature
65,"11,07",Kannika,26-Jan-98,Dissolved oxygen
66,"0,28",Kannika,26-Jan-98,Ammonium
67,"0,03",Kannika,26-Jan-98,Nitrites
68,1,Kannika,26-Jan-98,Nitrates
69,"0,07",Kannika,26-Jan-98,Orthophosphate-phosphorus
70,"0,1",Kannika,26-Jan-98,Total phosphorus
71,22,Kannika,26-Jan-98,Sodium
72,"3,2",Kannika,26-Jan-98,Potassium
73,"66,4",Kannika,26-Jan-98,Calcium
74,"8,8",Kannika,26-Jan-98,Magnesium
75,"26,6",Kannika,26-Jan-98,Chlorides
76,"41,9",Kannika,26-Jan-98,Sulphates
77,"0,1",Kannika,26-Jan-98,Iron
78,0,Kannika,26-Jan-98,Manganese
79,0,Kannika,26-Jan-98,Zinc
80,10,Kannika,26-Jan-98,Copper
81,10,Kannika,26-Jan-98,Chromium
82,0,Kannika,26-Jan-98,Lead
83,0,Kannika,26-Jan-98,Cadmium
84,0,Kannika,26-Jan-98,Mercury
85,30,Kannika,26-Jan-98,Nickel
86,0,Kannika,26-Jan-98,Arsenic
87,"2,1",Kannika,26-Jan-98,Biochemical Oxygen
88,10,Kannika,26-Jan-98,Chemical Oxygen Demand (Cr)
89,"3,9",Kannika,26-Jan-98,Chemical Oxygen Demand (Mn)
90,0,Kannika,26-Jan-98,AOX
91,0,Kannika,26-Jan-98,Atrazine
92,0,Kannika,26-Jan-98,Cesium
93,0,Kannika,26-Jan-98,Macrozoobenthos
94,0,Kannika,26-Jan-98,Total coliforms
95,0,Kannika,26-Jan-98,Fecal coliforms
96,1,Kannika,26-Jan-98,Water temperature
97,"11,48",Kannika,26-Jan-98,Dissolved oxygen
98,"0,27",Kannika,26-Jan-98,Ammonium
99,"0,03",Kannika,26-Jan-98,Nitrites
100,"0,98",Kannika,26-Jan-98,Nitrates
101,"0,07",Kannika,26-Jan-98,Orthophosphate-phosphorus
102,"0,1",Kannika,26-Jan-98,Total phosphorus
103,"21,2",Kannika,26-Jan-98,Sodium
104,"3,3",Kannika,26-Jan-98,Potassium
105,"67,2",Kannika,26-Jan-98,Calcium
106,"9,3",Kannika,26-Jan-98,Magnesium
107,"28,4",Kannika,26-Jan-98,Chlorides
